cell_name,frxn_cell.type_BEC_DDC,frxn_cell.type_BEC_normal,frxn_cell.type_Dendritic cell.Fetal_liver,frxn_cell.type_Erythroblast_Hbb_bs high.Embryonic_Mesenchyme,frxn_cell.type_Erythroblast_Klf1 high.Fetal_liver,frxn_cell.type_Erythroid Cell.Embryonic_Mesenchyme,frxn_cell.type_Ganglion cell_Mapt high.Embryonic_Mesenchyme,frxn_cell.type_Hepatocyte_DDC,frxn_cell.type_Hepatocyte_normal,frxn_cell.type_Macrophage.Embryonic_Mesenchyme,frxn_cell.type_MEF.Trophoblast_Stem_Cell,frxn_cell.type_Muscle.Embryonic_Mesenchyme,frxn_cell.type_Neuron_Igfbpl1 high.Embryonic_Mesenchyme,frxn_cell.type_Neutrophil_Elane high.Fetal_liver,frxn_cell.type_Stem and progenitor cell.Fetal_liver,frxn_cell.type_Stromal Cell_Agtr2 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cnmd high.Embryonic_Mesenchyme,frxn_cell.type_Stromal cell_Cxcl12 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cxcl14 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_fabp7 high.Embryonic_Mesenchyme,Lagrangian,Error
Cell_1664,0.0034278368261793,1.92660737583108e-17,-4.80477098414181e-17,1.74100236240912e-18,3.18828850551909e-17,0.0461086561313396,2.80492392513295e-17,4.40625130125312e-18,0,4.19319126238711e-18,0.0226751235940137,-1.12340758235192e-17,-1.18662759593415e-17,-1.16889273932992e-17,-7.81931811167407e-17,0.112769647986127,9.39921465075226e-18,-9.45003646724081e-18,0.592419555561753,7.0130331364083e-17,0,1014.8335446862
Cell_1665,-6.47590687580811e-20,0.00921392001190772,-1.2787637838352e-17,8.59874691775599e-19,1.88639911725114e-17,-1.93456872947816e-18,0.00164312145228707,3.38272332619457e-19,-5.72868402567563e-18,0.0272712873011171,-1.45788433873197e-17,-1.46821010552688e-17,0,-3.56347057465997e-17,-1.22705882605194e-16,0.0835189070167437,0.0260669357845318,1.53097269240439e-17,0.635944289501837,1.41900387531936e-18,0,1041.92736347475
Cell_1666,5.3663588732945e-18,0.0299141491238063,1.27280171101611e-17,3.74796522659817e-17,-9.96758054743145e-18,-1.36560184995688e-17,0,1.0862181406206e-17,1.55536380610581e-17,-1.00373525354068e-17,-7.43835510725216e-18,1.3299357268506e-17,-7.809428047789e-18,-8.32362304838637e-18,4.09648498582229e-17,0.0580828937286233,-4.11408716308319e-18,-8.44845297928719e-18,0.545821587838581,-2.52126049710104e-17,0,1032.96247871834
Cell_1667,1.72678568251455e-17,-3.29742260167734e-18,2.5000928845468e-18,-8.32898664129119e-18,-3.98536097926658e-17,-1.08226035523618e-17,0.0771340511347697,0.0144934095382392,-6.317845898389e-19,1.69575928035588e-18,-1.85373230051338e-17,1.10232773676456e-18,0,3.65040106350685e-17,-1.0391565018762e-18,2.07259953032105e-19,1.26276661806957e-17,-3.55184773942592e-17,0.508261663989476,-2.52193841130906e-17,0,963.111578665414
Cell_1668,-8.08369888274431e-18,1.55885262935698e-18,5.11832983562262e-17,-1.35544975956822e-17,-3.5808761734692e-17,0.0993571399074599,0.165558162275144,0,1.12630372600189e-17,0.0214824594292383,-9.97987822713511e-18,-1.23967956640645e-17,0.173725266404568,-8.4539782936947e-18,1.23752480251299e-18,-3.79460328728901e-17,-5.98998606629435e-18,3.01565302655633e-17,0.132174462187548,1.76923739572149e-17,0,922.079843865003
Cell_1669,2.93800939697914e-18,6.12818856670712e-19,-4.20323717911268e-17,1.20997908743914e-17,1.16117613123515e-17,-6.04618414295613e-18,-6.25565711276183e-17,-1.01907009787257e-18,2.97351077815524e-18,2.66055592118738e-17,0,5.73479443409929e-17,6.49815333517513e-17,-1.64749305014123e-17,8.25036598863117e-18,0.257995445793963,-5.52527782257121e-18,-8.41658014230209e-18,0.394591140203372,-3.19363276047286e-17,0,984.774852202079
Cell_1670,-5.21009861933443e-18,6.23534425363129e-18,-3.37598188598403e-17,0.046452562917485,3.49448166396642e-17,0.00313122237923888,0,-5.17216892182609e-19,1.22947584186374e-17,0.01028869922071,0.0658775073708965,0.0609023254819182,-6.11459164304118e-17,2.33396920773142e-17,1.17297647435743e-18,0.00452882869054365,6.50499160057022e-17,-7.10863127536397e-17,0.50136826984815,-1.18439189477453e-17,0,1003.24889796353
Cell_1671,-1.54282017550965e-18,2.96982405734233e-19,9.79999700073189e-17,-1.3269711401104e-18,-5.5496278547507e-17,0.104326246717871,-2.52531976105895e-18,0.00806370073708877,-1.51277912840375e-18,-1.45111970520333e-17,0,0.0579698594831819,-2.8395795849113e-17,9.45343655237956e-18,-1.39513988257183e-17,0.0256941369118414,0.00361816370049763,0.100636527111437,0.357422159796248,1.38752200718322e-18,0,973.84853339075
Cell_1672,-5.79960784626485e-18,1.73447057919768e-18,3.15475768888854e-18,-8.70193448236839e-18,1.16823417028008e-17,6.55941798947258e-05,-2.4971238862617e-17,0.0137686217736316,-1.46034225894685e-18,-2.9398627663831e-18,0.141039708070463,3.46944695195361e-18,-2.63534213631891e-18,3.60025377337382e-17,-4.19666569059604e-17,9.83159289665028e-19,-3.1081850696111e-18,-8.79145156099759e-18,0.488944071394163,-2.69275477912302e-17,0,979.246574569942
Cell_1673,0.0298286957733745,1.28484608512239e-18,5.00487725139319e-17,0.135265723520513,5.90208536478977e-17,0,1.18340726619227e-17,-2.18637371166401e-18,-1.4835086606829e-20,-9.79831295170905e-19,0.00351080288885174,0.116798476847591,3.70352023243778e-17,-5.08579146655322e-17,-1.58089714828468e-17,-2.54543343585133e-17,0.14832334441143,-1.53474451635983e-17,0.157186845845483,0.0764682154076372,0,962.414829944665
Cell_1674,-6.32987654447807e-18,-5.61571686129156e-18,3.8610416073527e-17,0,-3.84601284836753e-18,-1.11821756474866e-17,2.68365712745329e-18,2.01952607002408e-17,4.78943811098444e-18,-9.35355590753486e-18,7.16603777194119e-18,-5.56917188497099e-17,1.8418541744427e-17,-2.71810311453862e-17,-3.55695129387521e-17,0.157280865147639,0.023539949191059,-1.96404892175539e-17,0.438366930042306,-3.64273368431021e-17,0,958.945797410813
Cell_1675,-2.13212058419308e-19,6.11863340453147e-19,-4.94700306241735e-17,0.0125481896535223,3.36184562585633e-17,0.0903763662362729,0.0983840770905294,7.68930008504959e-19,1.1428172225679e-17,0.0488474317467784,0.0137274211678875,-1.11259382682681e-16,0.148774944820528,0,2.36421457016552e-17,4.01028070976599e-19,6.23047481442038e-17,-1.66284243940879e-17,0.263931360995597,7.21146665789474e-17,0,972.900973379044
Cell_1676,1.70707815542654e-17,-1.85198552094491e-17,8.67361737988404e-19,-2.72853560345469e-17,-2.85883336753217e-18,-1.98612075673496e-17,6.75662176843364e-18,4.36849180234348e-19,8.38534649766895e-18,2.46476140161073e-17,8.14025335977701e-18,3.74376877110343e-17,1.4256730902751e-17,1.78612761139737e-18,1.09504905477294e-16,4.16134417570539e-17,1.55007796778749e-17,1.19672273485449e-17,0.598488886771475,0,0,969.465483649612
Cell_1677,2.90545802542262e-18,-2.25524876028463e-18,2.06892281760871e-17,3.24314866570282e-18,2.75089229105382e-17,0,2.324568896953e-18,3.27611906833547e-17,0.00961739977523504,0.0249738924732226,0.133185158602059,2.85780301652075e-17,9.81484495085024e-18,-1.05663708908587e-18,5.44257809464311e-17,0.129345804868442,-9.29152549683459e-18,-2.19053454969464e-17,0.460078070465884,-2.40808811369852e-17,0,1005.67015932351
Cell_1678,0.00202433236882748,-2.54743598749771e-18,0.0276400451839331,0.0308006551103692,3.43891075320073e-17,-1.76307117698237e-18,-3.53023875099884e-17,-2.85151551836427e-18,8.92399994604467e-18,0,1.84838066238292e-19,0.157814938760666,-3.80053491248708e-18,-4.26150104925323e-17,-2.35866740278619e-17,7.39044105685892e-18,0.00104125673906213,0.014469704368216,0.391140537497747,0.0343819263716103,0,986.888711862135
Cell_1679,-1.00823108401099e-18,1.02456471023053e-17,-2.90606350213393e-17,-2.66982937966929e-17,3.76090594162952e-17,1.52535949676445e-17,8.94036984369967e-18,3.52532865016039e-18,1.5289281618412e-19,-7.47765843583567e-18,0.0182062933577026,-2.00079177060209e-17,9.97598019914319e-18,0,-5.99515807521961e-17,6.72969517113259e-18,4.37934073134746e-17,9.57744142700786e-17,0.634202872194491,-2.84755849181759e-17,0,980.590000828838
Cell_1680,0.0907137023724644,0,5.28304899447323e-17,0.00513953246419856,-8.76507109238753e-20,-1.72328251110342e-19,0.0130395973506478,2.60638492859301e-18,3.76412315726215e-19,6.44801328208376e-18,2.39422965692069e-17,0.0755061466413394,-6.32213032665101e-18,-1.43332597983996e-17,7.34240400099274e-18,4.61639683666995e-18,2.442885538961e-17,0.017289029575242,0.451042435907655,8.41629369038174e-18,0,991.98142441719
Cell_1681,3.20114966481569e-19,3.62338704797191e-18,0,2.38344376530065e-18,-4.42381918038327e-17,-1.25551599580543e-18,-3.50617715624558e-18,2.37942825074673e-19,-7.13825676651472e-18,3.9368593414323e-18,0.0503023689424888,0.0580101063418893,0.0830614494387044,3.89920481320553e-18,0.0382523784662838,-2.41368345727184e-17,-6.52478276158708e-20,9.73533597796792e-18,0.42350791456553,0.00619244743758877,0,990.879991294638
Cell_1682,-1.80344907844158e-18,9.2000237973908e-18,-2.40418279560461e-17,-2.37011845381936e-17,1.45327284494761e-17,3.79707044406868e-20,-2.89867064788561e-18,3.33626556324447e-18,3.26614574192577e-18,-1.53839734510235e-17,0.0550298988837528,0.0406424159848586,-7.23272611507059e-18,4.89799470799584e-19,4.61771719108903e-19,-9.99933716809991e-18,7.5782422587092e-18,0,0.559410312211502,4.85675496820322e-18,0,992.428197021169
Cell_1683,-1.77259061300303e-17,-3.71070864339585e-19,-1.17052272163587e-17,-6.95142617185962e-18,1.31543760533966e-17,-1.66817880470329e-18,0,-2.97142610646595e-19,0.00303153815759515,0.00799481345480806,0.0134925612481794,1.17949963078398e-17,0.0573221077287064,-1.74625129249593e-17,7.78670918438503e-19,-1.14020728448303e-18,2.34503418289284e-17,-1.0191975594573e-17,0.556646131302391,0,0,989.430127743697
Cell_1684,1.44909703558015e-17,-1.57188528843393e-19,-3.91388771934772e-18,1.05433949813469e-18,5.26806119080247e-17,-9.25269284957024e-18,0.0905142395792396,-7.18540158056969e-19,-2.57874331020481e-18,9.90543119907882e-18,-1.18285778395885e-17,-8.27105643812247e-18,-6.07589767085688e-18,3.90846838054867e-18,-6.01305942447678e-18,0,-3.58098841002163e-18,-7.99692830684928e-17,0.569497387688858,-4.15301709362019e-18,0,1010.84137987078
Cell_1685,2.68594834927979e-18,1.59735211676685e-17,-9.3103010001541e-18,-4.52014494519349e-18,3.14671356424085e-17,1.31169091035029e-17,0.0266830328184759,2.84926115332543e-19,-1.12936774728394e-18,1.17650690705352e-17,3.09503992512382e-17,2.39553235036281e-18,0.0328024214859112,1.91164196174059e-17,-4.98989493091092e-17,-1.93425992579577e-17,5.12438484276248e-17,5.73912726097205e-17,0.59192570391058,0,0,1003.66385439059
Cell_1686,-4.90882620184173e-18,-1.81442752030286e-19,3.1735202824785e-17,1.67652014724766e-17,0,0.112791922150185,-1.76570120170841e-17,1.39544197521517e-17,5.43351915492018e-18,-3.02112515671935e-17,-4.73396974854382e-18,1.22197642093942e-16,-5.9411454419426e-18,2.85358204314643e-18,-2.10898042963789e-17,4.69524658990448e-17,0.138477493916039,5.07615990548839e-17,0.425727105969467,3.118265790493e-17,0,975.550662685002
Cell_1687,-6.30176627328062e-20,0.0208207677732117,1.66031020396376e-17,2.07633623177896e-17,3.09518532618472e-17,0.0641890347596106,2.67189439779678e-17,0,6.55144967727055e-19,0.0235474094703387,0.0178470357178705,-3.14589301880066e-18,-1.31879837553531e-18,4.91484476483304e-18,6.99527067407459e-17,2.06552873731993e-17,0.00785605416183979,1.14972948126475e-16,0.537278681574406,2.26679114917601e-17,0,1008.69416366713
Cell_1688,0.0105374612830073,0.028370200476647,2.62450050339923e-18,-6.61725416543196e-18,5.80468447841061e-17,0.0308775127454306,3.59621364273559e-18,0,-6.17065234283235e-18,0.0248741097976454,0.0280749382236965,0.122067618851964,0.0535355911610635,-1.67006321560814e-17,-1.00805919458838e-16,0.042338214757172,1.26978730057876e-18,0.072730806333991,0.255748022053051,1.98907796165291e-17,0,983.063655489062
Cell_1689,3.62599095749282e-19,5.41001776506009e-18,-4.34788268273036e-18,0.0704723138813943,-1.20499244123699e-17,-1.54633917561331e-19,5.64673613991699e-18,2.46221948591877e-17,-5.64970652117019e-19,0.00991276789335526,-1.28523392328585e-17,-1.12375243746965e-17,0.0932350189531688,0,0.00467347647575625,0.0497777065680686,1.11844362965643e-17,-2.69497796355053e-18,0.434058245712819,0,0,986.231118673272
Cell_1690,-4.26965385298834e-18,7.15814455675161e-19,1.69767160439942e-17,0.0053848010191169,0.0770596704747652,-7.1297750335269e-18,-2.66456181586135e-17,0,-8.02428004361812e-18,-8.75722905056872e-18,7.52409393307316e-18,0.00596063322459089,0.0137684426746749,-2.42563469006937e-17,1.81234792853098e-17,9.45409579489501e-18,0.0268643285749832,-3.44226266696201e-17,0.484025754416754,0.0394264551406855,0,1004.04107624022
Cell_1691,2.47454846288472e-19,0,7.54601677157699e-19,2.49713904323405e-19,-1.69338875256456e-17,0.0584024169748574,1.93212169694675e-18,0.00800277283391817,1.90806076041887e-18,6.29365283556129e-19,2.84584874845139e-18,1.43951681240154e-17,-5.00903976027061e-18,-1.14862170745881e-17,7.61280811430604e-18,0.0957539913171915,-3.0862611741307e-17,-2.87970900082571e-18,0.493670446642507,0.0132891366456266,0,1028.28513629956
Cell_1692,8.54988508877308e-19,-1.05564960553909e-18,2.62771981429366e-17,3.08410993071938e-19,3.68628013205804e-17,0.0368815750283891,5.96317916664058e-17,-1.38611189983445e-17,-3.65326286218733e-17,0,0.0272585517514569,-3.89256994395113e-17,-3.38132135006517e-18,9.80234150777172e-18,3.13775845671118e-18,0.200712916673662,0.116606365410902,-3.82610734865051e-18,0.288722107838422,-1.58883906782436e-17,0,945.854406904111
Cell_1693,-1.30710025098503e-18,1.06281249582943e-18,0.0301337647972541,0.0168791843803648,0.0330058288386439,-3.46944695195361e-18,7.56464282664749e-18,2.13665982960873e-19,1.9124712913597e-17,0,2.3786501472526e-17,0.0407076336307006,1.0343909212515e-17,2.048476368205e-17,6.55798563184016e-18,-4.65270866719566e-18,0.0484551428368995,-3.10090736091369e-17,0.55944757175141,1.10773516957084e-18,0,1015.02577579695
Cell_1694,-8.64862771488523e-19,2.98193318297114e-18,3.39965315184991e-19,0.00482203481607907,3.50591103521955e-17,0.0685335358946181,-1.88584437983519e-18,2.1782746986416e-17,-6.40809270100187e-19,0.0323768527646479,0.0866320049282867,-1.1884058624853e-18,0.0162226007486188,4.96607665269993e-18,-6.74856535624397e-17,-6.36839110242174e-17,-8.67361737988404e-19,0.0106952147519706,0.437110532191443,-4.97172782797602e-19,0,968.911978970473
Cell_1695,3.85731354319477e-18,-9.16234990488824e-18,-3.93803911669047e-18,-2.70313447393279e-18,3.29143984643794e-18,0,-2.51857460946952e-18,-3.0446846005798e-17,1.14384706751234e-18,-1.4710021988896e-17,6.82639193348441e-05,0.0409583310871104,-6.68377039341737e-18,7.92505209716652e-18,5.14614376490874e-18,2.57592014877448e-17,2.35557072260271e-17,-1.91665832261145e-17,0.612853001845017,-4.92023841601495e-18,0,966.262617410242
Cell_1696,-1.17300276722378e-18,5.238693985672e-19,2.01405418837505e-17,-6.98801069313724e-18,2.30992214142961e-17,0.0432467413883212,2.25122080409509e-17,8.48376885538858e-18,0,0.0209826321876567,0.122428818615754,0.0100447158330967,0.0262820021955783,-3.00973997038471e-17,-1.58726961472315e-16,2.97137612504732e-17,-6.47869194346468e-17,-4.74355199847787e-18,0.425351404468741,0.0298389644731237,0,988.717846050111
Cell_1697,0.00454977629207981,2.90217964670205e-18,2.52485863800836e-19,0.0305289063837061,-8.88838185359466e-18,0.000548336389681811,1.62459403206664e-17,-8.20565892044832e-18,-6.8189144380642e-19,2.21451894984713e-19,0,0.128615130483786,-1.05140398953801e-18,9.02866974150121e-18,9.005196831782e-19,-4.88377522858275e-19,2.43210199080941e-18,-1.33870218657317e-18,0.540604458222511,1.29674468956841e-19,0,1003.03665246195
Cell_1698,-2.03034643218911e-17,8.19841756543085e-20,1.49594349390005e-17,0,5.54288644563714e-17,0.0354482246851162,7.79026815860385e-18,-9.53689645853614e-18,1.87285848717533e-17,-5.08792336066519e-17,-8.69079706424144e-18,0.00339812529168627,6.11186296452184e-17,-5.87961251333789e-18,-9.86926665284644e-19,0.131386541240225,0.0340338111784502,0.0665067665360855,0.418300803149115,-8.50932449618792e-17,0,1002.85412142881
Cell_1699,-1.4993076507884e-19,0,-5.22750591261517e-18,0.0285087118590926,-3.55708933408556e-17,0.0224580869466934,3.70128393550081e-19,-4.12690964362916e-18,2.57256148722342e-17,1.8290424685953e-18,0.0502844328934727,0.0190812441721039,-4.72688518219044e-17,2.535277903884e-18,-1.16172546602946e-17,-1.72913245708637e-17,0.0227629245387917,3.06002210456308e-17,0.565459064815947,0,0,986.276998653317
Cell_1700,0.0228620034380162,0,3.99228659595578e-17,1.4370285978882e-17,-5.11322715780259e-17,-2.49381187047422e-20,5.38819080136708e-17,1.77141708887362e-18,-1.63927167685968e-17,0.0064958299211286,3.88296099670979e-18,3.75080243442306e-17,-1.76418502030926e-17,-3.80637312090179e-17,8.23049298372942e-17,0.242762274477435,-2.03079394834805e-17,6.3711049541088e-18,0.427949578841556,1.34113226847919e-17,0,1025.32509983901
Cell_1701,-1.3572043547736e-18,-1.68320787523263e-18,2.21699908445378e-17,-4.0526605609428e-17,-1.8851842423216e-17,-1.96029902477829e-18,1.17307747373151e-17,-6.77939205488592e-18,3.49136235563401e-17,1.91568251501822e-17,1.694597872559e-17,6.6736308596311e-17,1.22429899546168e-17,-1.14782913041086e-17,7.46719142691574e-18,0.00562303392803063,0.15225261669224,-6.93889390390723e-18,0.527010586499696,6.05506832289024e-17,0,976.124321650909
Cell_1702,0,1.84941167143757e-19,-7.5871238671531e-18,-4.87710059732304e-18,1.13370550175829e-17,0.0534826771638603,0.105702141031838,3.17747376769482e-18,-1.84934437919935e-18,0.00926061620758982,2.40045054228257e-18,4.38230478296039e-18,0.0653848008762391,-3.2816860960217e-17,-1.19214577295834e-16,0.0893693740262745,9.64600248345974e-18,-6.57831014513436e-18,0.312083584081353,0.0161363379365069,0,985.130422965311
Cell_1703,-3.23975669879371e-18,8.46358758393279e-18,-4.51389140617167e-18,-5.30012114252537e-19,-2.47163021802618e-18,0.16300264696771,0.00996852764373999,2.86747673389181e-19,1.73472347597681e-18,-3.04532286871791e-18,-1.86510108561417e-17,0.000247535167911095,4.64419821427242e-18,4.19388769406798e-18,-1.11480391295372e-18,-2.95062298795208e-17,-2.06269149724773e-19,0.0763856098668095,0.425863554685735,-4.79992273876439e-17,0,955.298004064825
Cell_1704,-3.11319243704401e-18,-1.45774930508443e-17,-3.16862387630851e-17,0,-2.24464470035945e-17,0.00708608281553947,-7.43462420266592e-18,-2.05365321158514e-18,2.22585006726169e-17,-5.65725564489088e-18,0.0307410860413971,4.70046798454584e-18,-3.18193205297147e-17,-1.35409849682055e-17,-1.76720464714788e-17,0.103741681746841,2.38769471661224e-17,-6.25733532934274e-17,0.527970421574356,1.02819272390357e-18,0,978.867246792824
Cell_1705,0.0276359206394055,-3.10920665589283e-18,1.80686766588599e-18,0.0789495826250696,5.86349204108444e-18,0.00937242397761757,0.00350104605781496,-1.02988857662466e-18,6.05776029074468e-18,0.0308150449168431,-1.69709890977279e-18,-1.4510425833672e-18,2.2300861499372e-17,0,5.5125695532344e-18,3.0624191029812e-17,0.0609800673119678,1.09553599782079e-17,0.523002150399356,3.278881703706e-18,0,1013.36198336661
Cell_1706,0,0.00397770538893906,4.35009827669067e-17,4.65757178598393e-19,-6.65328211552007e-17,0.118974983063988,0.0111302570427012,2.50393118167646e-19,-6.99308047970608e-18,1.91708729784466e-18,5.6451207582889e-18,-3.00261571437851e-17,1.41640879518133e-17,1.42397523774935e-17,1.51393634649408e-19,0.0239004118196837,-1.5942629212013e-17,0.0762829181088877,0.448854654962068,-5.14352814347231e-17,0,1003.96141717946
Cell_1707,-1.04920515354059e-18,0.0198668836944294,1.40571599973027e-17,0.0878419869772864,0,-5.65002333368416e-19,0.00401663600263085,-4.49396675623599e-19,2.89794387161051e-19,7.21542790772479e-19,3.48588154616509e-18,2.51923069244143e-17,-7.36167434763989e-18,3.79547670500651e-18,-2.86743472581436e-17,3.18901301489243e-18,0.00249784940017247,1.0679368352626e-17,0.543443669648937,-1.16039637148015e-18,0,980.039334260267
Cell_1708,3.890357085984e-17,3.59125797751682e-18,7.59218777523131e-18,-2.0100615030629e-19,8.25098120127001e-18,0.103633408134185,4.41993319680865e-17,-4.31606644298223e-17,-2.65860594381263e-17,0.0118324147324726,-5.98223847994924e-18,-3.39756420025319e-18,-1.5298584581114e-17,-1.34207393254126e-17,1.95516781848843e-18,0.0260769316532681,0.113765245231472,0,0.443885119327801,1.549847452163e-17,0,976.821489860505
Cell_1709,-4.06406972782675e-18,1.64352420612473e-17,1.71193635994958e-17,0.0289569593531177,7.4553741536748e-18,0,0.029970985560439,3.10052308164552e-18,-1.24470787291902e-17,1.31531686442804e-17,0.0883694334564523,0.0700598658830578,-1.70957622637288e-17,1.33103027311274e-17,-1.98759896465526e-18,0.0201464753925751,-1.0241547165516e-17,2.11206414049444e-17,0.439778937485727,1.34217352850826e-17,0,991.228394542166
Cell_1710,-2.0977511107747e-19,-9.76763418416709e-20,8.50673796641461e-19,2.46446637826999e-18,5.8826489639378e-17,0.0400361987848206,3.32311560999334e-17,3.4767033819208e-17,5.51850762994375e-18,0.0130454038354146,-3.77992423287137e-19,0.0814803638440681,-1.09526378365705e-17,0.0509249847173007,-8.67361737988404e-19,-3.78678139132775e-17,-1.81562386506181e-18,5.14097236409268e-17,0.548858774904929,1.36851242053627e-17,0,1000.08683876202
Cell_1711,9.37858771771687e-21,1.23180110435609e-18,-2.19777989510531e-18,-4.81581014561471e-18,5.95115528870112e-19,-2.00613224014039e-18,-1.19090455520981e-17,7.77444664123549e-18,-4.0242235875926e-18,-6.19279699680399e-19,0.0624743042227077,0.0726445999925825,-1.23965068311947e-18,-8.43326832328822e-19,0,1.68852271838505e-18,7.1897561491642e-19,-5.21731761958831e-17,0,0.752091975109168,0,980.821090335463
Cell_1712,1.28478061815296e-18,2.95579044821766e-18,-2.21097173808844e-17,2.46596000504504e-18,0.0207470174082637,6.81610731824905e-18,1.49493705279809e-17,1.90450128241735e-20,6.5151354924102e-18,4.67616841092785e-18,-1.23281932199833e-18,0.210309612264897,1.32224331741215e-17,-1.52966594719509e-17,0,2.52328354340487e-17,0.0107431401201396,4.02670079904996e-17,0,0.680898529656941,0,848.347732200954
Cell_1713,-1.69054951898345e-17,1.68966807863933e-17,0.00148298936540976,0.0420027835839356,7.71797709267449e-17,2.19219372039987e-18,-1.11714092161246e-17,3.26848397539377e-17,3.62259249524498e-19,0,0.019115486169511,0.0205023574755494,-8.07100007507747e-18,-5.64775617301841e-17,0.0551288206246245,5.86960413521607e-18,-2.77490000687242e-17,4.15004588096593e-17,-8.94388903130048e-17,0.741025515043343,0,990.357224801653
Cell_1714,-1.14529012445259e-18,-1.11224759242857e-17,0.0128252114037099,0.00426024246024163,1.22802000501164e-17,7.67709627586976e-19,-1.85807807348999e-18,4.88489459530045e-18,2.83034476962138e-18,-7.18812988516619e-18,0.128430168001082,0.0634172839588357,2.64985808279205e-18,-2.46821835913679e-17,-1.63929002740638e-17,-3.68417681876675e-19,0.0340714963707528,0,3.74295105987777e-17,0.653488999582307,0,973.987554236745
Cell_1715,-5.67456110037759e-20,8.34337986295402e-19,-2.50358484894947e-18,0.0272998376864233,0,4.31816480037203e-18,1.20546728278319e-17,-1.04940696095486e-17,9.07588164364603e-18,2.08927440123698e-17,0.0244795634526272,0.284838782039339,3.62834250400457e-17,2.61565390810138e-17,-7.80687472119574e-18,5.67133784501012e-18,1.92518102880963e-17,-4.05977326805972e-18,-4.51347132044326e-18,0.516847536769564,0,997.434067787483
Cell_1716,-2.18533560189572e-18,-3.49667894022116e-18,0.0159824997083568,0,7.94556362631014e-18,2.01283907180472e-18,-1.33499454058763e-17,-1.93739867157164e-17,-2.93399836562958e-19,8.34603600331792e-19,0.097840652677126,1.61423897112573e-17,1.23873000499662e-17,1.22634358844855e-17,2.67065111119434e-17,0.0952574207803195,0.016402486778036,-9.02125665223017e-17,-1.28464579165819e-17,0.646009524856453,0,996.946155929882
Cell_1717,0.0220014624152906,2.07541161316375e-17,7.00889193233642e-19,-1.37069195759408e-17,-4.03254699260795e-17,1.37290466342063e-17,1.51865796686028e-17,-7.6398530196514e-18,-2.29307370292857e-19,-2.23989715792142e-18,0.00498831956885057,0.131314334132492,2.32836700244245e-17,4.13408372273789e-17,0.0786073016075369,9.63031843626934e-19,-7.34343641156117e-19,2.04036338393955e-17,0,0.627303099953774,0,1006.8274735995
Cell_1718,-1.1190401895873e-17,0,8.90379772506042e-18,2.22985891173906e-17,5.49849858218471e-17,-7.9526215898153e-18,-1.03469096119054e-18,-3.14247009782734e-18,-1.2832612899367e-17,5.05770536169543e-19,0.0712230116211857,6.26566437520507e-18,9.29557607162632e-19,1.30921009449894e-17,-4.96954208846972e-17,0.0520165075387395,-1.11883345855887e-17,3.44555295664266e-17,1.35917588981173e-17,0.729538652718442,0,998.815150553152
Cell_1719,0.0179028474374363,-2.63031347753177e-19,7.71217617348508e-18,-2.05395733051405e-18,3.07499798531837e-17,7.4565351080896e-18,3.75894820357631e-18,-6.87766491332266e-19,0,0.000391967203387226,-6.76704591830156e-18,0.0337310020420067,0.0455072979064728,1.28858457454122e-17,0.0254989280798172,-8.63682984607661e-17,-3.54675641303742e-18,-1.23414730854984e-16,2.67963970536766e-18,0.743305029814406,0,1009.322215436
Cell_1720,-2.49087036860235e-19,1.49053009164252e-17,0.00820596755162386,0,0.00194358618226526,1.71761924901746e-18,-2.37412766933545e-18,-3.34936982595915e-17,-1.2252565690271e-18,1.24085709529809e-19,0.0638940638704239,0.190535430953818,-2.58502224259157e-17,0.00638521630424828,2.02773734975305e-18,1.16945374230935e-17,4.39705131326856e-20,-1.02807832283832e-17,2.22372079264549e-17,0.574065678831783,0,1006.85391858231
Cell_1721,0.0208136959389072,8.74652882207298e-19,2.22126844516055e-17,2.83482763085358e-18,2.05424498437252e-18,7.49878062907633e-19,1.34803820650922e-17,-2.20443168194229e-18,0,1.08494386310352e-17,0.101264127002866,-1.39503119258541e-17,1.45472984162678e-18,4.13874387764582e-18,1.85172741717845e-18,-7.65915172689776e-18,-1.57006796584949e-17,3.13590837431232e-18,-7.17900054480904e-18,0.746590474022367,0,1000.51771527908
Cell_1722,-2.36437076663294e-19,-8.48314462316229e-19,1.04475461915404e-17,0.0363406090336586,3.02910712738971e-17,-9.36301331452007e-19,0.0653825522764596,5.23657069303113e-18,-1.56657599424245e-18,-3.72506835060058e-19,0,0.059733534211901,3.98038070312713e-18,2.45989466342591e-18,0.0330267807931983,-3.57862363422909e-18,-2.31199930466327e-18,-4.60716750339408e-17,-7.46560527065881e-18,0.665040027626732,0,1016.0829081193
Cell_1723,6.50863896935311e-18,2.30398811500728e-18,0.0259183195644374,-7.64398080432291e-18,3.29527026850045e-17,1.00111962862601e-17,-1.72233700870451e-17,1.35240189951253e-18,-1.3109966732755e-17,0.0240832686933866,-1.00183202894405e-18,-5.89032915200466e-19,-7.37937240840392e-18,0.0120327022449001,0.0191292976414224,-2.51128418345559e-19,-1.07045907758876e-17,-4.42284703909584e-18,0,0.753732920759857,0,1018.92162705098
